timestamp,az,el,srange
1765025632.814846,76.0185789867822,-7.227512879169263,159.83257689012007
1765025632.860846,76.01848803655376,-7.226863887312843,159.83176633921667
1765025633.0160244,76.01818121741937,-7.224674504691371,159.82903214974655
1765025633.058431,76.01826209853513,-7.224743432799324,159.82908326590314
1765025633.2633324,76.01865290023085,-7.225076481735036,159.82933025192568
1765025633.4360754,76.0189823672686,-7.225357258998486,159.82953848351062
1765025633.4633431,76.0189782648239,-7.225270199728158,159.82949830719076
1765025633.6634033,76.01894816594546,-7.224631456303706,159.82920354385618
1765025633.814969,76.01892536306208,-7.224147542841126,159.82898024422798
1765025633.8608391,76.0188266185839,-7.223909141427862,159.8288835497812
1765025634.0149734,76.0184948123193,-7.223108054498251,159.8285586530377
1765025634.0608778,76.0186318405404,-7.223602594401389,159.82894829327523
1765025634.236337,76.01915559522061,-7.225492837506067,159.83043772188742
1765025634.2684534,76.01909204490893,-7.225195369063425,159.8300463431913
1765025634.4160845,76.0187999154976,-7.223827958610244,159.82824733216452
1765025634.4609087,76.01885313283672,-7.224375925723337,159.8283704655738
1765025634.6161044,76.01903738815002,-7.226273159267568,159.8287969089978
1765025634.6634216,76.01905583962967,-7.225946876259922,159.8286281700356
1765025634.8634589,76.0191338428341,-7.224567482193676,159.82791486767016
1765025635.0161006,76.01919336480151,-7.223514903429793,159.8273706322098
1765025635.0634646,76.01931764485775,-7.224048876665206,159.8282186253541
1765025635.2350612,76.01976789450381,-7.22598338009968,159.8312909755052
1765025635.2634892,76.01947898454749,-7.2254324336691775,159.83061107861226
1765025635.416093,76.01792806517135,-7.222474831598771,159.82696166055544
1765025635.4610047,76.01810155594104,-7.22271101020455,159.8269944679089
1765025635.616144,76.01870084807055,-7.223526842608394,159.8271078202612
1765025635.6585853,76.01861234000897,-7.2236487543693455,159.82708231723373
1765025635.8609817,76.01819025742742,-7.224230135347162,159.8269607113922
1765025636.0610085,76.01777311505003,-7.224804710594678,159.82684055449656
1765025636.2362857,76.0174075848197,-7.225308191921367,159.82673528451346
1765025636.261038,76.01739511795537,-7.225468798781541,159.82656539216495
1765025636.436249,76.01730687007071,-7.2266056685348055,159.82536284802194
1765025636.4610531,76.01716809142641,-7.226588653113591,159.82523828271343
1765025636.6710243,76.01599329493872,-7.2264446127076365,159.82418384314263
1765025636.8636081,76.01491576766423,-7.226312495583766,159.82321677858442
1765025637.0152454,76.01406733197827,-7.226208465481486,159.82245536778439
1765025637.0660732,76.01407382428846,-7.226304026727076,159.82269609889042
1765025637.2660842,76.0140993713756,-7.226680064178057,159.82364340071794
1765025637.4362934,76.01412111198174,-7.227000068306009,159.82444955745342
1765025637.6152215,76.01583124338411,-7.228184513314228,159.82556440940826
1765025637.6611166,76.01567179591943,-7.228221731066139,159.82563619566733
1765025637.8152637,76.01513626501115,-7.2283467344067445,159.82587731304915
1765025637.8611348,76.01535765406064,-7.2283642157293135,159.82549275686358
1765025638.0152485,76.01610146478913,-7.228422948336153,159.82420077368818
1765025638.0661497,76.01608984039329,-7.228204474776198,159.82454091812872
1765025638.2364523,76.0160509475586,-7.227473525452181,159.82567896651668
1765025638.2588096,76.0160103681771,-7.22757590354173,159.82560847257878
1765025638.4353356,76.01568996241387,-7.228384256883218,159.82505189626497
1765025638.466161,76.0155532409743,-7.228046972299753,159.82520123842457
1765025638.616364,76.01488704659968,-7.22640349253432,159.8259290321531
1765025638.6637285,76.015033791394,-7.226598700163824,159.82533233471563
1765025638.8152387,76.0155032109647,-7.227223144798108,159.8234236244177
1765025639.0165966,76.01467096666549,-7.227408483153037,159.82710995164274
1765025639.2353895,76.01454245843449,-7.226393480922575,159.82614931861104
1765025639.2687225,76.01452678766663,-7.226126754350167,159.82617165356731
1765025639.4567358,76.01443839809885,-7.22462230312484,159.8262976919956
1765025639.4637797,76.01445494243927,-7.224676137898603,159.82625696903065
1765025639.6662567,76.01493052004491,-7.226223637311303,159.82508645324822
1765025639.8153548,76.01528072805993,-7.227363185181331,159.82422460072286
1765025639.8638186,76.01526618122823,-7.227342155661989,159.82423946350673
1765025640.235475,76.01515462446473,-7.227180882640934,159.8243534414787
1765025640.2914283,76.01502440089617,-7.2271489235527655,159.82385599124854
1765025640.4163961,76.01473355215458,-7.227077543274492,159.82274497240246
1765025640.6153865,76.01450750529388,-7.224914276889517,159.82375503391899
1765025640.6663244,76.01458633556064,-7.224907952379118,159.82389423069398
1765025640.8154354,76.0148170953595,-7.224889437529982,159.82430170555412
1765025640.8613508,76.0147785875203,-7.224985458592634,159.8239614690259
1765025641.016563,76.01464841420253,-7.225310051143138,159.82281133801084
1765025641.0663445,76.01458649890165,-7.22549491098054,159.8226951061079
1765025641.2713358,76.01433154243611,-7.226256131820672,159.82221650280673
1765025641.4567864,76.0141008875312,-7.226944792890869,159.82178354868412
1765025641.4713898,76.01419979440176,-7.227123900797475,159.82174681030546
1765025641.6165273,76.01518280723091,-7.228904002276395,159.82138179031963
1765025641.8155777,76.01454592382514,-7.229186988086486,159.81903856680688
1765025641.8690505,76.01467825182586,-7.229444474577529,159.81960046997705
1765025642.0155976,76.01504090296307,-7.230150130699693,159.82114043278287
1765025642.0664585,76.01483211843623,-7.2299158462697495,159.82093845511798
1765025642.236763,76.01413301434366,-7.229131355583664,159.82026218374094
1765025642.2714446,76.01422109845635,-7.229229215402652,159.8205548556425
1765025642.4569597,76.01469226201657,-7.229752670586932,159.82212039539638
1765025642.4689567,76.01473405843892,-7.229683795324278,159.8221679067301
1765025642.615608,76.01524498065746,-7.228841856988514,159.82274871506178
1765025642.815631,76.01551976795358,-7.227877817029539,159.82454815826338
1765025642.8664875,76.01544651788072,-7.227862762014395,159.82487936592725
1765025643.0156822,76.01523162974284,-7.2278185954002065,159.82585100826816
1765025643.0640466,76.01535961303401,-7.228210564588732,159.8257638724537
1765025643.2356172,76.0158136319093,-7.229601060342027,159.8254548342368
1765025643.436729,76.01494479496647,-7.2259023425488085,159.82530886269558
1765025643.4591544,76.0150241899222,-7.2261187091078645,159.82538735860172
1765025643.6166396,76.015581752177,-7.2276381651073365,159.82593868348667
1765025643.6665535,76.01573912238335,-7.227696081788681,159.82563789064486
1765025643.8156955,76.0162093458298,-7.227869136353349,159.82473913095907
1765025643.8641179,76.01637227859106,-7.228216012680236,159.82462570620046
1765025644.0157168,76.01688238849881,-7.2293020075563135,159.82427064579318
1765025644.2356782,76.01680066989928,-7.230783246850107,159.8266189363656
1765025644.266582,76.01675865312916,-7.230492296647968,159.82645707701198
1765025644.4367473,76.01652729495785,-7.2288902273807025,159.8255659027805
1765025644.4642327,76.01634809669731,-7.228924320922652,159.82541193562227
1765025644.6157415,76.01536028692337,-7.229112257992693,159.82456323925223
1765025644.6641443,76.01536337693588,-7.229393831662066,159.82490988130692
1765025644.8168075,76.01537312191171,-7.230281909242046,159.826003220458
1765025644.8666365,76.01547035048834,-7.229855150051843,159.8257413438899
1765025645.0172355,76.01576420681425,-7.228565338572408,159.82494992527575
1765025645.0642364,76.01586322754726,-7.228731527536096,159.82544559163568
1765025645.2369525,76.01622709824106,-7.229342220695006,159.82726705811064
1765025645.2641995,76.01612583966413,-7.2293228239554,159.8272135076731
1765025645.4571657,76.01540871003817,-7.229185453513963,159.8268342658484
1765025645.464219,76.01545047454184,-7.229298471180965,159.82674789765883
1765025645.6168807,76.0163544278797,-7.231744618001945,159.82487874479804
1765025645.6642096,76.01617556182782,-7.231077918065879,159.8247734681702
1765025645.8158674,76.01560241764909,-7.228941583108795,159.8244362820087
1765025645.8618271,76.01582715399515,-7.22874414511011,159.82431989562502
1765025646.0158746,76.016580423195,-7.228082371488646,159.82392982514818
1765025646.0568492,76.01657681240079,-7.228307686698022,159.82388361612726
1765025646.2792888,76.01655721230375,-7.22953086338488,159.82363279813956
1765025646.4369404,76.01654332009556,-7.230397777845327,159.82345507724986
1765025646.466894,76.01642633792787,-7.230021931280723,159.82327736576093
1765025646.6159022,76.01584439293289,-7.228152213484818,159.82239342958894
1765025646.6668003,76.01586283181209,-7.228046564270343,159.82274200132602
1765025646.8159149,76.01591685214186,-7.227737051370493,159.82376320853643
1765025646.8667781,76.01603668674329,-7.227717483944455,159.82372353674472
1765025647.0668359,76.01650802531002,-7.22764052042187,159.82356750161415
1765025647.2358675,76.01690626706093,-7.227575491987507,159.823435674706
1765025647.2669516,76.01674572197635,-7.227587525438939,159.82317093944167
1765025647.4372573,76.01586610450951,-7.227653455458908,159.82172050697272
1765025647.4668505,76.01571951600168,-7.227240790771985,159.8218589826065
1765025647.6171522,76.01497501398396,-7.225144913659492,159.82256243302683
1765025647.6692207,76.01507929211809,-7.2254576147785805,159.82276194198704
1765025647.8170216,76.01537529387308,-7.226345241063968,159.82332829399692
1765025647.8693552,76.0154072122395,-7.227146155913385,159.82297038402263
1765025648.0170863,76.01549731465175,-7.229407053970346,159.82196021703268
1765025648.0693908,76.01559742187533,-7.228558693307083,159.8220780793252
1765025648.2360444,76.01591638128811,-7.225855638562408,159.82245384803818
1765025648.2795477,76.01597468055293,-7.226081394645235,159.82242722781712
1765025648.66194,76.01648713156246,-7.228065780015408,159.82219334743033
1765025648.817187,76.01669518282044,-7.228871420404652,159.82209845202718
1765025648.86691,76.01651103918337,-7.22863600766012,159.82245106426492
1765025649.017149,76.01595465223802,-7.227924712109067,159.82351651658138
1765025649.0694559,76.01599388729463,-7.22782984954459,159.8237488741255
1765025649.2361138,76.01611889486153,-7.227527604563379,159.82448920473652
1765025649.2694757,76.01615755630307,-7.227714668001104,159.82466782519344
1765025649.4170704,76.01632859534715,-7.228542238742653,159.8254580713359
1765025649.669406,76.01611265092716,-7.226990092222581,159.82289698363195
1765025649.8173292,76.01598605786434,-7.226080175169974,159.82139568797555
1765025649.8645463,76.01600554610145,-7.225937274275353,159.82179074767524
1765025650.0173671,76.0160686191867,-7.22547477190798,159.8230693882349
1765025650.2620375,76.01535687158511,-7.225257459663214,159.82332691798302
1765025650.4373012,76.01484703051732,-7.225101793121222,159.82351140925346
1765025650.6161885,76.01526966646897,-7.228312769394352,159.82274302910062
1765025650.6620724,76.01526268696605,-7.228588700824745,159.82290834625522
1765025650.8161306,76.01523925242995,-7.229515156095573,159.82346344014198
1765025650.8646293,76.01522592783108,-7.229493382320108,159.8234943224318
1765025651.069583,76.01516961777862,-7.229401366488024,159.82362483332764
1765025651.2362392,76.0151238298874,-7.2293265448226265,159.82373095759556
1765025651.2646103,76.01512245890446,-7.2294296990262605,159.8236530825903
1765025651.4372575,76.01511411652386,-7.230057425293762,159.82317919692682
1765025651.6696274,76.0148494308132,-7.228852466047525,159.82350729833803
1765025651.8162477,76.01468242144678,-7.228092166010028,159.82371436126328
1765025651.8696413,76.01452757680202,-7.227898831641436,159.82384917838897
1765025652.0175478,76.0140986416215,-7.22736327395858,159.82422265395903
1765025652.0697627,76.01409664928514,-7.227306555919959,159.8240888588906
1765025652.2845285,76.01408845478045,-7.227073268649038,159.82353854288482
1765025652.4576719,76.01408184835682,-7.226885191478528,159.82309488267805
1765025652.4646785,76.01412046172271,-7.226877576952055,159.82311075448814
1765025652.6672,76.01523653670942,-7.226657482750799,159.82356957911693
1765025652.8163767,76.01605862891196,-7.226495361213678,159.8239075864769
1765025652.8698537,76.01594484715208,-7.226904873909715,159.82428834513732
1765025653.0698419,76.01551934039315,-7.228436311656045,159.82571234032667
1765025653.236417,76.01516492806437,-7.229711865479375,159.82689851830244
1765025653.417405,76.01565583828646,-7.22911195505296,159.8245699102763
1765025653.4673052,76.01562995410686,-7.229550976678422,159.82464882958973
1765025653.616333,76.01555265037464,-7.230862116716442,159.8248845794556
1765025653.6672833,76.01538759638159,-7.230324420886318,159.82491495389584
1765025653.8174844,76.01490102167539,-7.2287392999082805,159.82500458772284
1765025653.8623075,76.01492194881449,-7.2288637432909395,159.82516487697987
1765025654.0724576,76.01502006479495,-7.229447183523492,159.82591639211253
1765025654.2377524,76.01509723826119,-7.229906088445578,159.82650751436978
1765025654.2723022,76.01500388142047,-7.230017139520038,159.82650223350862
1765025654.4578073,76.01450262610138,-7.2306133984397265,159.82647389166834
1765025654.4698415,76.01448782808984,-7.230596283345807,159.82643235192594
1765025654.6698983,76.0142418323073,-7.230311773834421,159.82574180100326
1765025654.8699977,76.01399578113212,-7.230027200312381,159.8250511078375
1765025655.016496,76.01381563967826,-7.229818855205857,159.8245454382791
1765025655.0673888,76.01365957405011,-7.229454559373477,159.82453419151636
1765025655.2380347,76.01313628039826,-7.228233057118064,159.82449653512444
1765025655.272374,76.01316033115302,-7.227964307208592,159.82434817504566
1765025655.4579682,76.0132903200721,-7.226511776753732,159.82354638916019
1765025655.6165597,76.01536191308558,-7.229079343370327,159.82528720620743
1765025655.6649785,76.01529934428834,-7.228654560479817,159.82523328302705
1765025655.8165264,76.01510350681379,-7.227325006288154,159.82506457064824
1765025656.016546,76.01460781498099,-7.2278563341736275,159.82502077433662
1765025656.0650022,76.01464494136546,-7.228269611266413,159.8252811775314
1765025656.2377777,76.01477731954958,-7.229743182221742,159.82620974168742
1765025656.270092,76.01487417011866,-7.229374607720501,159.8263510245451
1765025656.4576828,76.01543639697724,-7.2272349782003165,159.82717132758344
1765025656.458194,76.01543792897043,-7.227229148145348,159.82717356325782
1765025656.8176508,76.01377292058115,-7.229841101235508,159.82405617791656
1765025656.8625293,76.01375386290219,-7.229381822603865,159.8245805766051
1765025657.0176928,76.013687973423,-7.227793925919361,159.82639372311036
1765025657.0601516,76.01387856532708,-7.227996885532751,159.82644393558542
1765025657.2367013,76.01467107125725,-7.2288408157845065,159.826652771029
1765025657.265097,76.01459448725883,-7.228626099851605,159.82650899271837
1765025657.4178612,76.01418247532162,-7.227470954268689,159.82573553361544
1765025657.4651895,76.01446459495789,-7.2277496301646185,159.82603892360123
1765025657.6177323,76.01537388760347,-7.228647821368724,159.8270168255178
1765025657.816755,76.01512474363552,-7.228979590147503,159.82748136795504
1765025657.8626099,76.01523252608087,-7.2292296575926125,159.82732174490798
1765025658.016683,76.01559468121134,-7.230069896577626,159.8267854301838
1765025658.0626116,76.015501794716,-7.229896292570025,159.8265764836511
1765025658.2379727,76.01514713954298,-7.229233443633167,159.82577871109808
1765025658.2725925,76.01511257418358,-7.229350682424059,159.82590494211541
1765025658.4366596,76.01494876554574,-7.229906286371686,159.82650316867574
1765025658.46266,76.01515642556153,-7.2301956595472205,159.8263019571554
1765025658.6167455,76.01638708251988,-7.231910563978667,159.82510965641168
1765025658.6626532,76.01596128831063,-7.231633298652594,159.82500771806616
1765025658.817887,76.01452149786189,-7.230695740348944,159.82466311195714
1765025658.8627152,76.01454228265587,-7.2306596026018255,159.82462739532247
1765025659.057809,76.01463273844979,-7.230502329106452,159.82447195328933
1765025659.236816,76.01471573566764,-7.230358023725128,159.82432932929117
1765025659.262697,76.01477050614955,-7.230482753183161,159.82409785576093
1765025659.4367495,76.01513884767635,-7.2313215840632,159.82254118960836
1765025659.4627082,76.01514081338696,-7.231026653059823,159.82240076484422
1765025659.6627378,76.01515596300656,-7.228753999399482,159.8213188492564
1765025659.8167834,76.01516762991444,-7.227003776335734,159.82048582233176
1765025660.0178773,76.01494752776193,-7.226116227461582,159.82448499502055
1765025660.0627687,76.01486786048689,-7.226111646181372,159.82378986590155
1765025660.2368593,76.01455890184225,-7.226093880093498,159.82109412588485
1765025660.4729419,76.01451201222652,-7.228020203547673,159.82198004232018
1765025660.6181378,76.01448317432134,-7.22920492673879,159.82252499230822
1765025660.665344,76.01465067670989,-7.228496326679992,159.82252947288447
1765025660.8180277,76.01519244396431,-7.226204431084355,159.82254414295414
1765025660.8628426,76.01502722173879,-7.226234342387318,159.82276062091054
1765025661.0169592,76.01445903158168,-7.226337206990256,159.82350508736337
1765025661.0628536,76.01441164562398,-7.226612874324468,159.82310876913644
1765025661.236965,76.01423187381126,-7.227658692567148,159.8216052784846
1765025661.262854,76.0143064394814,-7.22765248504837,159.82174184743238
1765025661.4180307,76.01475337433199,-7.227615276382003,159.8225604279716
1765025661.4629445,76.01486915080727,-7.228064435843155,159.82319296784198
1765025661.61702,76.01526631336493,-7.22960523766178,159.82536295897404
1765025661.81699,76.01472561351844,-7.228578065071195,159.82466997795723
1765025662.0629177,76.01507175767611,-7.229781573486074,159.82546522048483
1765025662.2370367,76.01531682995653,-7.230633660077817,159.8260283041887
1765025662.2629614,76.0152385240596,-7.2304292935616585,159.8259973420962
1765025662.4371035,76.01471252408489,-7.2290565110042335,159.82578942108293
1765025662.4629333,76.01476217065206,-7.228960764101724,159.82512580962646
1765025662.6180792,76.01506037842888,-7.228385649532949,159.8211398614174
1765025662.6629498,76.01519113891325,-7.228177354505612,159.82134693929015
1765025662.817128,76.01564043525866,-7.227461642663577,159.82205849108203
1765025663.0181077,76.01431806552499,-7.2276294875412335,159.82224779378103
1765025663.0629866,76.01450264892397,-7.227694950198579,159.8223898198586
1765025663.2383227,76.01522379116284,-7.227950704753734,159.82294471501808
1765025663.2629986,76.01520321188626,-7.227885209989641,159.82278843212137
1765025663.418244,76.01507373866339,-7.227473155606822,159.82180520770942
1765025663.66561,76.01548258408275,-7.227923004462212,159.82394652460937
1765025663.81708,76.01573292763781,-7.228198454554775,159.82525772732114
1765025663.86557,76.01577979761113,-7.228076860395467,159.82525260324275
1765025664.0655854,76.01597313035201,-7.227575301728281,159.82523147395634
1765025664.2384586,76.01614022751662,-7.227141804030353,159.82521322168532
1765025664.2730446,76.01601764493643,-7.227352432073701,159.82505558747062
1765025664.4184184,76.015502392597,-7.228237761807783,159.82439303937394
1765025664.4656186,76.01539671793294,-7.228292753973337,159.8245617100984
1765025664.6680765,76.01494344558691,-7.22852863321143,159.82528520548473
1765025664.8171573,76.01460967865489,-7.228702322729611,159.8258179653254
1765025664.8680997,76.01457435993714,-7.228095568016243,159.82533383667638
1765025665.017296,76.01447092041911,-7.226318529583514,159.82391605859567
1765025665.0631196,76.01448583657881,-7.226778174198628,159.82431874368947
1765025665.2372167,76.01454250627226,-7.228524477498277,159.82584875537881
1765025665.2657537,76.01450332413746,-7.228514724825948,159.8254821253362
1765025665.4807658,76.01420809986422,-7.228441240691833,159.82271975298792
1765025665.6183858,76.01401913452015,-7.228394205017828,159.82095167809143
1765025665.6657481,76.01401676244534,-7.228565366547212,159.82088412849092
1765025665.817257,76.01400917501668,-7.229112902702206,159.82066804584807
1765025665.863184,76.01404951902666,-7.228733859304981,159.82103142632926
1765025666.0184436,76.01418590337222,-7.227452487593205,159.82225991314235
1765025666.063209,76.01409530419863,-7.227674298330062,159.8221190613959
1765025666.238458,76.01374062256744,-7.228542650898599,159.82156767722
1765025666.2632172,76.01383684397646,-7.228585075394653,159.8216460825552
1765025666.4657636,76.01462399245588,-7.228932133414664,159.82228750993644
1765025666.6184416,76.01521733540366,-7.229193740054982,159.82277103473706
1765025666.6657877,76.01495567721975,-7.228940615692664,159.82246103547888
1765025666.8372862,76.01400788643232,-7.228023733283977,159.82133820500889
1765025666.8632634,76.01414247715203,-7.228278917620092,159.8218437610852
1765025667.018546,76.0149469964574,-7.229804285967927,159.82486587383403
1765025667.2373643,76.01482107500384,-7.228126255300412,159.8229644675267
1765025667.2684445,76.01491649068097,-7.228478895149817,159.82300683807253
1765025667.4384346,76.01543835658843,-7.230407617744607,159.82323868884572
1765025667.46829,76.01539308373071,-7.230236909558481,159.8230314086615
1765025667.66835,76.01508971309146,-7.229092996145675,159.82164247478326
1765025667.8186173,76.0148618450293,-7.228233774490644,159.82059927275608
1765025668.0188074,76.01450762804838,-7.227955970405797,159.8228288725656
1765025668.2375238,76.015321889798,-7.227372666647549,159.82401600819514
1765025668.2633598,76.0152597159774,-7.227473489203463,159.8239095939536
1765025668.4658728,76.01477236797918,-7.228263786673989,159.8230754948907
1765025668.6174684,76.01440754889174,-7.228855385788169,159.82245114117143
1765025668.8633997,76.01464362843512,-7.22779986505147,159.82426998007597
1765025669.0189192,76.01479291478263,-7.227132397226847,159.82542018829201
1765025669.0634146,76.01480728340246,-7.227458278584419,159.82536141969854
1765025669.237535,76.01486351240102,-7.228733530559095,159.82513149567663
1765025669.2634788,76.01469261638088,-7.228923451438621,159.82498364054769
1765025669.4374342,76.01354672652016,-7.230196899855123,159.82399233661988
1765025669.4562902,76.0136936783907,-7.229980774209357,159.82390110805662
1765025669.6186872,76.01495929636563,-7.228119387400851,159.82311554005602
1765025669.6610947,76.01486731478951,-7.227881767778086,159.82307646539851
1765025669.8374834,76.0144847288074,-7.22689341441894,159.82291396774397
1765025669.863474,76.0144911322499,-7.22700792998502,159.82291581619452
1765025670.0660086,76.01454103180207,-7.2279003093321545,159.82293024732633
1765025670.237656,76.01458332152674,-7.228656598067305,159.82294250569566
1765025670.283533,76.0146373637463,-7.228915012192193,159.82316101343713
1765025670.4186504,76.01479652927891,-7.2296760929498225,159.8238045851583
1765025670.4660668,76.01492373751708,-7.230233664731529,159.82448752565153
1765025670.6176414,76.01533037576013,-7.2320160079891425,159.82667077266876
1765025670.6736958,76.0152986655361,-7.232118041628775,159.8266020524815
1765025670.8176363,76.01521723697108,-7.2323800515759284,159.82642558691742
1765025670.8660812,76.01499887451926,-7.232011725322899,159.82612162354144
1765025671.0189471,76.01430983735439,-7.230849476543787,159.82516253765888
1765025671.2376559,76.01547546885224,-7.231606563449866,159.8279142643949
1765025671.266112,76.01544440330193,-7.231569564042917,159.8275694132947
1765025671.6188765,76.01505928031169,-7.231110879389464,159.8232944095773
1765025671.6636052,76.01492324958815,-7.231204699932383,159.82383552772905
1765025671.8188028,76.01445126444976,-7.231530226294175,159.82571307228073
1765025671.8661544,76.01445358235058,-7.231235128347248,159.8257758933086
1765025672.0189288,76.01446106106556,-7.230283028558423,159.82597860833525
1765025672.0612903,76.01443669907226,-7.230540170718936,159.8258042033311
1765025672.263649,76.01432032183881,-7.231768533185233,159.82497112005586
1765025672.4388258,76.01421957545277,-7.232831905232414,159.82425000259488
1765025672.4662056,76.01425054052245,-7.232079321030476,159.8242826105688
1765025672.6189232,76.01442325328587,-7.227881597981829,159.82446499067143
1765025672.6637042,76.0145950408458,-7.2281658513344915,159.82432786458665
1765025672.8178654,76.01518643600875,-7.2291444189695,159.8238558416963
1765025672.8636913,76.01540550649992,-7.228665515094658,159.82371454427593
1765025673.0177932,76.01614218691094,-7.227055066374335,159.8232394910245
1765025673.063716,76.01604548828942,-7.227077820318315,159.82318339761432
1765025673.2662272,76.01561906277794,-7.227178159522222,159.8229360460197
1765025673.418848,76.01529769035695,-7.227253779312725,159.82274963647836
1765025673.4662771,76.01546237204026,-7.228047090801636,159.82287709153437
1765025673.6178288,76.01598858716933,-7.230581980707401,159.82328456499928
1765025673.666292,76.01597513681104,-7.230055631576728,159.82358164344708
1765025673.8179202,76.01593305448131,-7.228408836122223,159.82451121244912
1765025673.8637922,76.01589265981077,-7.228577264046905,159.82436813117738
1765025674.017866,76.0157569830474,-7.22914297717464,159.82388756371742
1765025674.0638123,76.01578746928136,-7.229077651569679,159.82354621902567
1765025674.2637992,76.01592016740385,-7.2287933115143765,159.8220604764657
1765025674.4189885,76.01602314193708,-7.228572661359659,159.82090755057163
1765025674.4639232,76.0158933052609,-7.228453612320921,159.82091033186464
1765025674.656449,76.0153370129228,-7.227943540208421,159.8209222682868
1765025674.8638542,76.01473772918769,-7.227394045840816,159.82093515977294
1765025675.019035,76.0142893456762,-7.226982913953067,159.82094482413135
1765025675.0638556,76.01439932142075,-7.227178816897734,159.82137782546135
1765025675.2391424,76.01482941526405,-7.227944952481536,159.82307125226473
1765025675.4379358,76.01422168224147,-7.227214282120817,159.82361862156765
1765025675.4639027,76.014232319817,-7.227383806310637,159.82322674633411
1765025675.619138,76.0142959169371,-7.22839727855255,159.82088405554302
1765025675.6639144,76.01444789634371,-7.228655755878034,159.8212817562856
1765025675.8191173,76.01497467903795,-7.229551673120622,159.82266028868364
1765025675.8639193,76.01504916868969,-7.22955162914346,159.8226612526542
1765025676.0180733,76.01530547224047,-7.229551478399414,159.82266457029968
1765025676.0639336,76.01538144286403,-7.2295674522335425,159.82231324696298
1765025676.2392576,76.0156718821387,-7.229628520107105,159.82097014357572
1765025676.2739093,76.01569008038123,-7.229590658733434,159.82109475827036
1765025676.4664645,76.0157912041824,-7.22938026800558,159.82178722360874
1765025676.6190817,76.01587135316547,-7.22921351606732,159.82233606687745
1765025676.6689715,76.01590490892663,-7.228411509567539,159.82246135059893
1765025676.8180673,76.0160051888663,-7.226014722455522,159.822835946188
1765025676.869019,76.01607573242141,-7.226546048022383,159.8230109523336
1765025677.0181189,76.01628216319779,-7.228100858079005,159.82352315161043
1765025677.0665267,76.01645493751522,-7.228253110272794,159.8235900149254
1765025677.2381287,76.01706740986351,-7.228792832305142,159.82382706329426
1765025677.2640383,76.01688680224346,-7.2287915490482,159.8238552822585
1765025677.439336,76.01566486195003,-7.22878286776375,159.8240462442161
1765025677.46906,76.01565227487224,-7.228867491725875,159.82401169367336
1765025677.8182282,76.015504414117,-7.229861577187223,159.8236058450365
